-0.6,-0.6,0.1
-0.6,-0.6,0.1
-0.6,-0.6,0.1
-0.6,-0.6,0.1
-0.6,-0.6,0.1
-0.6,-0.6,0.1
-0.6,-0.6,0.1
-0.6,-0.6,0.1
-0.6,-0.6,0.1
-0.6,-0.6,0.1
-0.6,-0.6,0.1
-0.6,-0.6,0.1
-0.6,-0.6,0.1
-0.6,-0.6,0.1
-0.6,-0.6,0.1
-0.6,-0.6,0.1
-0.6,-0.6,0.1
-0.6,-0.6,0.1
-0.6,-0.6,0.1
-0.6,-0.6,0.1
-0.6,-0.6,0.1
-0.6,-0.6,0.1
-0.6,-0.6,0.1
-0.6,-0.6,0.1
-0.6,-0.6,0.1
-0.6,-0.6,0.1
-0.6,-0.6,0.1
-0.6,-0.6,0.1
-0.6,-0.6,0.1
-0.6,-0.6,0.1
-0.6,-0.6,0.1
-0.6,-0.6,0.1
-0.6,-0.6,0.1
-0.6,-0.6,0.1
-0.6,-0.6,0.1
-0.6,-0.6,0.1
-0.6,-0.6,0.1
-0.6,-0.6,0.1
-0.6,-0.6,0.1
-0.6,-0.6,0.1
-0.6,-0.6,0.1
-0.6,-0.6,0.1
-0.6,-0.6,0.1
-0.6,-0.6,0.1
-0.6,-0.6,0.1
-0.6,-0.6,0.1
-0.6,-0.6,0.1
-0.6,-0.6,0.1
-0.6,-0.6,0.1
-0.6,-0.6,0.1
-0.6,-0.6,0.1
-0.6,-0.6,0.1
-0.6,-0.6,0.1
-0.6,-0.6,0.1
-0.6,-0.6,0.1
-0.6,-0.6,0.1
-0.6,-0.6,0.1
-0.6,-0.6,0.1
-0.6,-0.6,0.1
-0.6,-0.6,0.1
-0.6,-0.6,0.1
-0.6,-0.6,0.1
-0.6,-0.6,0.1
-0.6,-0.6,0.1
-0.6,-0.6,0.1
-0.6,-0.6,0.1
-0.6,-0.6,0.1
-0.6,-0.6,0.1
-0.6,-0.6,0.1
-0.6,-0.6,0.1
-0.6,-0.6,0.1
-0.6,-0.6,0.1
-0.6,-0.6,0.1
-0.6,-0.6,0.1
-0.6,-0.6,0.1
-0.6,-0.6,0.100000398922792
-0.599999951152358,-0.600000008244337,0.100001117265186
-0.59999985367234,-0.600000024696647,0.100002091344229
-0.599999659568805,-0.600000057456738,0.100003270165149
-0.599999369442265,-0.600000106423189,0.100004612875086
-0.599998936338808,-0.600000179520773,0.100006086757623
-0.59999836141173,-0.600000276554732,0.100007665599026
-0.599997598913925,-0.600000405246177,0.100009328403063
-0.599996650713141,-0.600000565279726,0.100011058344239
-0.599995472427131,-0.600000764146149,0.100012841942466
-0.59999406679141,-0.600001001383561,0.10001466839451
-0.599992390934595,-0.600001284227745,0.100016529041613
-0.599990448603079,-0.600001612046161,0.100018416945189
-0.599988198569697,-0.600001991797094,0.100020326540502
-0.599985645723203,-0.60000242265516,0.100022253370607
-0.599982750600751,-0.600002911280875,0.100024193857662
-0.599979519352186,-0.60000345663597,0.100026145139859
-0.59997591438524,-0.60000406506526,0.100028104916617
-0.599971943215965,-0.600004735299855,0.100030071352961
-0.599967570214571,-0.600005473353358,0.100032042970663
-0.599962804354113,-0.600006277710936,0.100034018597155
-0.599957612044386,-0.600007154041968,0.100035997284853
-0.599952003791414,-0.600008100572861,0.100037978289773
-0.59994594810655,-0.600009122618314,0.100039961007782
-0.599939457089545,-0.600010218135725,0.100041944973275
-0.599932501399908,-0.600011392077247,0.100043929805286
-0.599925094776441,-0.600012642123626,0.100045915219905
-0.599917210057915,-0.600013972859225,0.100047900981854
-0.599908862651971,-0.600015381683112,0.100049886926458
-0.599900027592241,-0.600016872809229,0.100051872914024
-0.59989072196949,-0.600018443352564,0.100053858858531
-0.59988092301242,-0.600020097156603,0.100055844683256
-0.599870649493848,-0.600021831052435,0.100057830354232
-0.599859880822583,-0.600023648515624,0.100059815836263
-0.599848637437347,-0.600025546096086,0.100061801129767
-0.599836900897257,-0.600027526906491,0.100063786226779
-0.599824693276095,-0.600029587220798,0.10006577115015
-0.599811998239101,-0.600031729796236,0.100067755909421
-0.59979883945008,-0.600033950638409,0.1000697405416
-0.599785202622369,-0.600036252158904,0.10007172506696
-0.599771112951159,-0.600038630104865,0.10007370953077
-0.599756558126675,-0.600041086554254,0.100075693959188
-0.599741564803953,-0.600043617007831,0.100077678401413
-0.599726122566447,-0.600046223224052,0.100079662885919
-0.599710259445387,-0.600048900471412,0.100081647462579
-0.599693966822184,-0.600051650204938,0.100083632159491
-0.599677274009359,-0.600054467476878,0.100085617024693
-0.599660174080292,-0.600057353456716,0.100087602083861
-0.599642697523592,-0.600060302998206,0.100089587381252
-0.599624838988885,-0.600063317004822,0.100091572938559
-0.599606630026365,-0.600066390151149,0.100093558794761
-0.599588066737485,-0.600069523095644,0.10009554496641
-0.599569181611283,-0.60007271035444,0.100097531486094
-0.599549972069007,-0.600075952363258,0.100099518364404
-0.599530471408681,-0.600079243501695,0.100101505626761
-0.599510678232832,-0.600082584006115,0.100103493277292
-0.599490626512635,-0.600085968142504,0.100105481333782
-0.599470315888063,-0.60008939597214,0.100107469793672
-0.59944978086281,-0.600092861671135,0.100109458666931
-0.599429021966333,-0.600096365150654,0.100111447944355
-0.599408074090605,-0.600099900521277,0.100113437628177
-0.599386938503673,-0.600103467569524,0.100115427702835
-0.599365650339155,-0.600107060365191,0.100117418163151
-0.59934421145106,-0.600110678595914,0.100119408987702
-0.599322657066824,-0.600114316315656,0.100121400164441
-0.599300989473257,-0.600117973139019,0.100123391666774
-0.599279243843784,-0.600121643129083,0.100125383476517
-0.599257422745515,-0.600125325853155,0.100127375562752
-0.599235561151195,-0.600129015408192,0.10012936790204
-0.599213661757543,-0.600132711339635,0.100131360460119
-0.599191759192283,-0.600136407802681,0.100133353209305
-0.59916985613399,-0.600140104345848,0.100135346113054
-0.599147986724443,-0.600143795206356,0.100137339140529
-0.599126153480347,-0.600147479960058,0.100139332254027
-0.599104389921109,-0.600151152949225,0.100141325420701
-0.599082701114862,-0.600154813318992,0.100183403780265
-0.599058154664146,-0.600159082102427,0.100257791382491
-0.599030930896682,-0.600163912727,0.100358132700383
-0.598998043494949,-0.600169947107413,0.100479281212452
-0.598959772510543,-0.600177105009747,0.100617060598606
-0.598913134981072,-0.60018603813482,0.100768093440696
-0.598858457394473,-0.60019664152278,0.100929644871273
-0.598792802658338,-0.60020956720075,0.101099490945724
-0.598716512843555,-0.600224691166882,0.101275833367401
-0.598626725514908,-0.600242658209007,0.101457192240681
-0.598523783556314,-0.600263328556695,0.101642374844863
-0.598404917837523,-0.600287333877276,0.101830379916475
-0.598270467665338,-0.600314520268513,0.102020406472997
-0.598117769260834,-0.600345501742195,0.102211761374895
-0.597947160256665,-0.60038011085798,0.102403897966194
-0.5977560903377,-0.600418940467455,0.102596322209003
-0.597544901036523,-0.600461809561967,0.102788653843011
-0.597311161463632,-0.600509287110849,0.102980528677966
-0.597055224716577,-0.600561178165581,0.103171677041468
-0.596774784249739,-0.60061802569556,0.103361821200338
-0.596470213560783,-0.600679620284111,0.103550767288642
-0.59613933496024,-0.600746477265995,0.103738297623757
