0,0.2,0.2,0.35
0.01,0.2,0.2,0.349962812489127
0.02,0.2,0.2,0.349852498428679
0.03,0.2,0.2,0.349670932503102
0.04,0.2,0.2,0.349419987044312
0.05,0.2,0.2,0.349101528532722
0.06,0.2,0.2,0.348717417597243
0.07,0.2,0.2,0.348269497051802
0.08,0.2,0.2,0.347759616612988
0.09,0.2,0.2,0.347189631415801
0.1,0.2,0.2,0.346561381316201
0.11,0.2,0.2,0.34587669089111
0.12,0.2,0.2,0.345137369438413
0.13,0.2,0.2,0.344345210976958
0.14,0.2,0.2,0.343501994246553
0.15,0.2,0.2,0.34260948270797
0.16,0.2,0.2,0.341669424542943
0.17,0.2,0.2,0.340683553602517
0.18,0.2,0.2,0.339653601217761
0.19,0.2,0.2,0.338581285442864
0.2,0.2,0.2,0.337468302414117
0.21,0.2,0.2,0.336316326324728
0.22,0.2,0.2,0.335127009424831
0.23,0.2,0.2,0.333901982021477
0.24,0.2,0.2,0.33264285247864
0.25,0.2,0.2,0.331351207217217
0.26,0.2,0.2,0.330028610715023
0.27,0.2,0.2,0.328676606587976
0.28,0.2,0.2,0.327296726192387
0.29,0.2,0.2,0.325890481636342
0.3,0.2,0.2,0.324459359449367
0.31,0.2,0.2,0.323004820524326
0.32,0.2,0.2,0.321528300117425
0.33,0.2,0.2,0.320031207848209
0.34,0.2,0.2,0.318514927699566
0.35,0.2,0.2,0.31698081801772
0.36,0.2,0.2,0.31543021151224
0.37,0.2,0.2,0.313864415749329
0.38,0.2,0.2,0.312284719819258
0.39,0.2,0.2,0.310692390583433
0.4,0.2,0.2,0.309088667987003
0.41,0.2,0.2,0.307474765182468
0.42,0.2,0.2,0.305851868529683
0.43,0.2,0.2,0.304221137595855
0.44,0.2,0.2,0.302583705155545
0.45,0.2,0.2,0.300940677190669
0.46,0.2,0.2,0.299293132890495
0.47,0.2,0.2,0.297642124651643
0.48,0.2,0.2,0.295988681899691
0.49,0.2,0.2,0.294333813870911
0.5,0.2,0.2,0.292678499137574
0.51,0.200000044608345,0.199999998979084,0.29102371014273
0.52,0.200000710268392,0.199999983744657,0.289370355615047
0.53,0.200003567384526,0.199999918356155,0.287719224780424
0.54,0.200011150393454,0.199999744810066,0.28607101637044
0.55,0.200026842281057,0.199999385683012,0.284426355609809
0.56,0.200054725176222,0.199998747551189,0.282785816534695
0.57,0.200099418038926,0.199997724705146,0.281149944396323
0.58,0.200165902667902,0.199996203131787,0.27951927685963
0.59,0.200259351438603,0.199994064456697,0.277894360581253
0.6,0.200384968501752,0.199991189578341,0.276275761799263
0.61,0.20054784623913,0.199987461953066,0.274664071207957
0.62,0.200752844020813,0.199982770369732,0.273059903398621
0.63,0.201004492112727,0.199977011148846,0.271463892137696
0.64,0.201306922032586,0.199970089736492,0.26987668296256
0.65,0.201663823039656,0.199961921700301,0.268298924573079
0.66,0.202078423327969,0.199952433160154,0.266731260286298
0.67,0.202553493405904,0.199941560711208,0.265174320546198
0.68,0.203091367830389,0.199929250926898,0.263628717008146
0.69,0.203693981596973,0.199915459526452,0.262095038321521
0.7,0.204362919318472,0.199900150249678,0.260573847746246
0.71,0.205099467337332,0.19988329366452,0.259065682217827
0.72,0.20590467600272,0.199864865741686,0.257571052527498
0.73,0.206779412699187,0.199844846641032,0.256090444298143
0.74,0.207724421554445,0.199823219344639,0.254624319426797
0.75,0.208740371194964,0.199799968563537,0.253173117719794
0.76,0.209827897890167,0.19977507974976,0.251737258508583
0.77,0.210987642058979,0.199748538260261,0.250317142235221
0.78,0.212220274719353,0.199720328751001,0.248913151832105
0.79,0.213526515175876,0.199690434771606,0.247525653875842
0.8,0.214907142244923,0.19965883850795,0.246154999598486
0.81,0.216362996728365,0.199625520725144,0.24480152564986
0.82,0.217894977612424,0.199590460854255,0.243465554600167
0.83,0.21950403396558,0.199553637177555,0.242147395320815
0.84,0.221191151671404,0.199515027132149,0.240847343032989
0.85,0.222957338383419,0.199474607654384,0.239565679251105
0.86,0.224803609011967,0.19943235551222,0.238302671483316
0.87,0.226730962732175,0.19938824783179,0.23705857274509
0.88,0.228740374035193,0.199342262302555,0.235833621097157
0.89,0.230832772360152,0.199294377643986,0.234628038894212
0.9,0.233009031805194,0.199244573841479,0.233442032265251
0.91,0.235269960278367,0.199192832395189,0.23227579049241
0.92,0.237616291900818,0.199139136494368,0.23112948554511
0.93,0.240048681664486,0.199083471140081,0.230003271687973
0.94,0.242567703907277,0.199025823180498,0.228897285330894
0.95,0.245173851844279,0.198966181321876,0.227811644953944
0.96,0.24786754035978,0.198904536064973,0.226746451270715
0.97,0.250649110285617,0.198840879607076,0.225701787543275
0.98,0.253518833022284,0.198775205736469,0.224677719930225
0.99,0.256476918031958,0.198707509660784,0.223674298120456
1,0.259523519783365,0.198637787847632,0.222691555943981
1.01,0.262658611435478,0.198566040902096,0.22173075638179
1.02,0.265881914158391,0.198492275036327,0.220793131274241
1.03,0.269192835645401,0.198416503335906,0.219878610057977
1.04,0.272590372624942,0.198338748000421,0.2189870699201
1.05,0.276073160530355,0.198259039241162,0.218118341684298
1.06,0.279639538561955,0.198177413838682,0.217272217965492
1.07,0.28328761493895,0.19809391369755,0.216448461214364
1.08,0.287015341124293,0.19800858420203,0.215646812648366
1.09,0.290820579155255,0.197921472725322,0.214866999766226
1.1,0.294701166228181,0.197832627199403,0.214108743019656
1.11,0.298654972794681,0.19774209482871,0.213371761141747
1.12,0.302679949682231,0.197649921046885,0.212655774872482
1.13,0.306774165399044,0.1975561486908,0.211960509425447
1.14,0.310935833831503,0.197460817387314,0.211285695881272
1.15,0.315163330722308,0.197363963188479,0.210631071588241
1.16,0.319455199781775,0.197265618436234,0.209996379870507
1.17,0.323810151436938,0.197165811790191,0.209381369330595
1.18,0.328227053224281,0.197064568440574,0.20878579275524
1.19,0.332704914932605,0.196961910437156,0.208209405940164
1.2,0.337242868631121,0.196857857132053,0.207651966285267
1.21,0.341840149935205,0.196752425594113,0.207113231757296
1.22,0.346496068614891,0.196645631261088,0.206592959125582
1.23,0.351209994009337,0.196537488261745,0.206090903386489
1.24,0.355981326153549,0.196428010056232,0.205606816244403
1.25,0.360809481989912,0.196317209741247,0.205140445555185
1.26,0.365693875723671,0.196205100485333,0.20469153447055
1.27,0.370633908187851,0.196091695764392,0.204259821084807
1.28,0.375628954962603,0.195977009624758,0.20384503806527
1.29,0.38067836232715,0.195861056772673,0.203446912710605
1.3,0.385781442700447,0.195743852674926,0.20306516702801
1.31,0.390937475954181,0.195625413529376,0.202699518128308
1.32,0.396145711024556,0.19550575622863,0.20234967865399
1.33,0.401405371288723,0.195384898240337,0.202015357407114
1.34,0.406715660325635,0.195262857478525,0.201696260012776
1.35,0.412075767648039,0.195139652176543,0.201392089428588
1.36,0.417484879617053,0.195015300642882,0.20110254701226
1.37,0.422942183437546,0.194889821172943,0.200827332796656
1.38,0.428446875335728,0.194763231866546,0.20056614621226
1.39,0.433998169701029,0.194635550423667,0.20031868681763
1.4,0.439595300186113,0.19450679412018,0.200084654434491
1.41,0.44523752820274,0.194376979617832,0.199863749815397
1.42,0.450924143732704,0.194246122945961,0.199655674784435
1.43,0.456654469298975,0.194114239412436,0.199460132600285
1.44,0.462427860035654,0.193981343601712,0.19927682806867
1.45,0.468243704384649,0.193847449358733,0.199105467728653
1.46,0.474101423317625,0.193712569805871,0.198945759931154
