,full_rho,t,x,y,z,vx,vy,vz,ax,ay,az
0,0.3589202896770194,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.3589202896770194,0.5,-1.0,1.0,1.0,0.0,0.0,0.0,0.30659446981671235,0.04494526228525912,0.16789978237654957
2,0.3589202896770194,1.0,-0.961675691272911,1.0056181577856573,1.0209874727970687,0.15329723490835617,0.02247263114262956,0.08394989118827478,0.18517015866824463,0.029936667326461146,0.10235368684061052
3,0.3589202896770194,1.5,-0.8618808039852023,1.02059655677278,1.0757566292462855,0.24588231424247847,0.037440964805860136,0.13512673460858027,0.11003838718683799,0.022412239199278452,0.062396013014898166
4,0.3589202896770194,2.0,-0.7251848484656084,1.0421185690756198,1.1511194981774497,0.3009015078358975,0.04864708440549936,0.16632474111602935,0.06241621250214086,0.020490870871915375,0.03803734244304202
5,0.3589202896770194,2.5,-0.566932067984892,1.069003470137359,1.2390365365408469,0.3321096140869679,0.05889251984145705,0.18534341233755036,0.03039809094297908,0.023692220262531153,0.023188007482358497
6,0.3589202896770194,3.0,-0.3970774995735357,1.1014112575909039,1.3346067436449227,0.34730865955845747,0.07073862997272264,0.19693741607872983,0.005979492119561975,0.03281662471877972,0.014135674392811826
7,0.3589202896770194,3.5,-0.2226757332793613,1.1408826506671126,1.4348424109833502,0.35029840561823844,0.08714694233211251,0.20400525327513597,-0.01694423367396461,0.05014518535472322,0.008617259902026664
8,0.3589202896770194,4.0,-0.049644559679487665,1.1907242700025091,1.5379221951086635,0.3418262887812561,0.11221953500947414,0.20831388322614908,-0.05274937534340884,0.07136468487192063,0.0052531603872632004
9,0.3589202896770194,4.5,0.11467491279321296,1.2557546231162362,1.6427357817701487,0.31545160110955167,0.14790187744543445,0.21094046341978112,-0.058320361864832006,0.04971314170837224,0.003202350969778056
10,0.3589202896770194,5.0,0.2651106681148848,1.3359197045525004,1.7486063073512617,0.28629142017713555,0.1727584482996204,0.21254163890466993,-0.0264045824111631,-0.011576972469383284,0.0019521292951334424
11,0.3589202896770194,5.5,0.40495580540205645,1.4208518071436378,1.8551211429654308,0.273089128971554,0.16696996206492876,0.21351770355223643,-0.0010899485602850097,-0.0757613297644846,0.0011899399445525205
12,0.3589202896770194,6.0,0.5413641263177978,1.4948666219555415,1.9620287372346448,0.27254415469141147,0.12908929718268644,0.21411267352451313,0.023952198150521808,-0.1588860195007071,0.0007252355802704891
13,0.3589202896770194,6.5,0.6806302284323189,1.5395505181092963,2.069175728444285,0.2845202537666724,0.04964628743233288,0.2144752913146486,-0.017252963532157963,-0.20949685618098932,0.00044184011112458066
14,0.3589202896770194,7.0,0.8207337348741388,1.538186554802839,2.176468604115102,0.2758937720005955,-0.05510214065815875,0.2146962113702111,-0.05493189411430176,-0.16017171906070882,0.00026890466976148275
15,0.3589202896770194,7.5,0.9518141341101488,1.4906140195911712,2.2838503228841374,0.2484278249434446,-0.1351880001885132,0.21483066370509185,-0.026268968310329637,-0.07081468179091409,0.00016319539580145204
16,0.3589202896770194,8.0,1.072744425543081,1.414168184273051,2.3912860541612346,0.2352933407882798,-0.1705953410839703,0.21491226140299258,-0.004173284583939901,0.0008386850311520658,9.828497073716136e-05
17,0.3589202896770194,8.5,1.1898694353642283,1.3289753493599599,2.4987544704842737,0.2332066984963098,-0.1701759985683941,0.21496140388836116,0.016879077996464823,0.07270172311100631,5.794578828233199e-05
18,0.3589202896770194,9.0,1.3085826693619416,1.2529750654646385,2.606242415651963,0.24164623749454223,-0.13382513701289106,0.21499037678250188,0.042151210075985775,0.16274019196861209,3.2093052795723054e-05
19,0.3589202896770194,9.5,1.4346746893687108,1.2064050209542696,2.7137416156749548,0.26272184253253505,-0.05245504102858504,0.21500642330890019,-0.0007138560654377721,0.2147887080784299,1.4263580367934736e-05
20,0.3589202896770194,10.0,1.5659463786268002,1.2070260889498217,2.8212466102768827,0.2623649144998165,0.05493931301062989,0.21501355509908393,-0.04305099039550794,0.16247800390026076,2.830180534374449e-12
21,0.3589202896770194,10.5,1.6917474620772697,1.2548054959426282,2.9287533878268,0.24083941930206254,0.13617831496076027,0.21501355510049924,-0.016769475756801516,0.07140540412950325,-1.426357434941572e-05
22,0.3589202896770194,11.0,1.8100709872587009,1.3318203289391963,3.0362583824301943,0.23245468142366182,0.1718810170255119,0.2150064233133242,0.005319669942704551,-0.0018158446088784898,-3.209304560902737e-05
23,0.3589202896770194,11.5,1.92696328671337,1.4175338568758424,3.1437575824561543,0.23511451639501402,0.17097309472107267,0.2149903767905199,0.028738733127886714,-0.07549105449947979,-5.794577888895702e-05
24,0.3589202896770194,12.0,2.0481128865518627,1.4935840224239436,3.2512455276290217,0.24948388295895746,0.1332275674713328,0.21496140390107543,0.059342479595040604,-0.16803902801495105,-9.828495779840019e-05
25,0.3589202896770194,12.5,2.1802726379807216,1.5391929276577412,3.3587139439598435,0.2791551227564778,0.04920805346385725,0.21491226142217634,0.019608630276825422,-0.21742354285003085,-0.00016319537767195413
26,0.3589202896770194,13.0,2.322301278143563,1.5366190115334168,3.4661496752487206,0.28895943789489037,-0.05950371796115824,0.21483066373334037,-0.02498568773136342,-0.1605801382885399,-0.00026890464436357675
27,0.3589202896770194,13.5,2.4636577861245894,1.486794635266769,3.573531394034842,0.27646659402920865,-0.1397937871054282,0.21469621141115836,-0.0004158382474438952,-0.06847117887423458,-0.00044184007547887205
